year,Player,Team,Pos,name,GSIS_ID,player_info
2011,Phillip Tanner,DAL,RB,P.Tanner,00-0028613,"Phillip Tanner, RB"
2011,Pierre Thomas,NO,RB,P.Thomas,00-0024813,"Pierre Thomas, RB"
2011,Rashard Mendenhall,PIT,RB,R.Mendenhall,00-0026163,"Rashard Mendenhall, RB"
2011,Ray Rice,BAL,RB,R.Rice,00-0026195,"Ray Rice, RB"
2011,Reggie Bush,MIA,RB,R.Bush,00-0024217,"Reggie Bush, RB"
2011,Ricky Williams,BAL,RB,R.Williams,00-0017915,"Ricky Williams, RB"
2011,Rock Cartwright,OAK,RB,R.Cartwright,00-0021357,"Rock Cartwright, RB"
2011,Ronnie Brown,PHI,RB,R.Brown,00-0023437,"Ronnie Brown, RB"
2011,Roy Helu,WAS,RB,R.Helu,00-0028043,"Roy Helu, RB"
2011,Ryan Grant,GB,RB,R.Grant,00-0022984,"Ryan Grant, RB"
2011,Ryan Mathews,SD,RB,R.Mathews,00-0027864,"Ryan Mathews, RB"
2011,Ryan Torain,WAS,RB,R.Torain,00-0026279,"Ryan Torain, RB"
2011,Sammy Morris,DAL,RB,S.Morris,00-0019484,"Sammy Morris, RB"
2011,Shane Vereen,NE,RB,S.Vereen,00-0027994,"Shane Vereen, RB"
2011,Shonn Greene,NYJ,RB,S.Greene,00-0026899,"Shonn Greene, RB"
2011,Spencer Larsen,DEN,FB,S.Larsen,00-0026323,"Spencer Larsen, FB"
2011,Stevan Ridley,NE,RB,S.Ridley,00-0028011,"Stevan Ridley, RB"
2011,Steve Slaton,MIA,RB,S.Slaton,00-0026229,"Steve Slaton, RB"
2011,Steven Jackson,STL,RB,S.Jackson,00-0022736,"Steven Jackson, RB"
2011,Taiwan Jones,OAK,RB,T.Jones,00-0028063,"Taiwan Jones, RB"
2011,Tashard Choice,BUF,RB,T.Choice,00-0026262,"Tashard Choice, RB"
2011,Thomas Clayton,CLE,RB,T.Clayton,00-0025573,"Thomas Clayton, RB"
2011,Thomas Jones,KC,RB,T.Jones,00-0019641,"Thomas Jones, RB"
2011,Tim Hightower,WAS,RB,T.Hightower,00-0026289,"Tim Hightower, RB"
2011,Toby Gerhart,MIN,RB,T.Gerhart,00-0027888,"Toby Gerhart, RB"
2011,Tony Fiammetta,DAL,FB,T.Fiammetta,00-0027093,"Tony Fiammetta, FB"
2011,Vonta Leach,BAL,FB,V.Leach,00-0022397,"Vonta Leach, FB"
2011,Willis McGahee,DEN,RB,W.McGahee,00-0022178,"Willis McGahee, RB"
2011,A.J. Green,CIN,WR,A.Green,00-0027942,"A.J. Green, WR"
2011,Adrian Arrington,NO,WR,A.Arrington,00-0026377,"Adrian Arrington, WR"
2011,Andre Caldwell,CIN,WR,A.Caldwell,00-0026237,"Andre Caldwell, WR"
2011,Andre Johnson,HOU,WR,A.Johnson,00-0022044,"Andre Johnson, WR"
2011,Andre Roberts,ARI,WR,A.Roberts,00-0027691,"Andre Roberts, WR"
2011,Andrew Hawkins,CIN,WR,A.Hawkins,00-0027918,"Andrew Hawkins, WR"
2011,Anquan Boldin,BAL,WR,A.Boldin,00-0022084,"Anquan Boldin, WR"
2011,Anthony Armstrong,WAS,WR,A.Armstrong,00-0026465,"Anthony Armstrong, WR"
2011,Anthony Gonzalez,IND,WR,A.Gonzalez,00-0025419,"Anthony Gonzalez, WR"
2011,Antonio Brown,PIT,WR,A.Brown,00-0027793,"Antonio Brown, WR"
2011,Arnaz Battle,PIT,WR,A.Battle,00-0022064,"Arnaz Battle, WR"
2011,Arrelious Benn,TB,WR,A.Benn,00-0027654,"Arrelious Benn, WR"
2011,Austin Collie,IND,WR,A.Collie,00-0027092,"Austin Collie, WR"
2011,Austin Pettis,STL,WR,A.Pettis,00-0028016,"Austin Pettis, WR"
2011,Ben Obomanu,SEA,WR,B.Obomanu,00-0024463,"Ben Obomanu, WR"
2011,Bernard Berrian,MIN,WR,B.Berrian,00-0022807,"Bernard Berrian, WR"
2011,Brad Smith,BUF,WR,B.Smith,00-0024318,"Brad Smith, WR"
2011,Brandon Banks,WAS,WR,B.Banks,00-0027618,"Brandon Banks, WR"
2011,Brandon Gibson,STL,WR,B.Gibson,00-0026937,"Brandon Gibson, WR"
2011,Brandon LaFell,CAR,WR,B.LaFell,00-0027681,"Brandon LaFell, WR"
2011,Brandon Lloyd,STL,WR,B.Lloyd,00-0022097,"Brandon Lloyd, WR"
2011,Brandon Marshall,MIA,WR,B.Marshall,00-0024334,"Brandon Marshall, WR"
2011,Brandon Stokley,NYG,WR,B.Stokley,00-0015754,"Brandon Stokley, WR"
2011,Braylon Edwards,SF,WR,B.Edwards,00-0023438,"Braylon Edwards, WR"
2011,Brett Swain,SF,WR,B.Swain,00-0026357,"Brett Swain, WR"
2011,Brian Hartline,MIA,WR,B.Hartline,00-0027077,"Brian Hartline, WR"
2011,Bryan Walters,SD,WR,B.Walters,00-0027595,"Bryan Walters, WR"
2011,Bryant Johnson,HOU,WR,B.Johnson,00-0022156,"Bryant Johnson, WR"
2011,Calvin Johnson,DET,WR,C.Johnson,00-0025389,"Calvin Johnson, WR"
2011,Carlton Mitchell,CLE,WR,C.Mitchell,00-0027776,"Carlton Mitchell, WR"
2011,Cecil Shorts,JAC,WR,C.Shorts,00-0028052,"Cecil Shorts, WR"
2011,Chad Hall,PHI,WR,C.Hall,00-0027188,"Chad Hall, WR"
2011,Chad Johnson,NE,WR,C.Johnson,00-0020397,"Chad Johnson, WR"
2011,Chansi Stuckey,ARI,WR,C.Stuckey,00-0025622,"Chansi Stuckey, WR"
2011,Chastin West,JAC,WR,C.West,00-0027441,"Chastin West, WR"
2011,Chaz Schilens,OAK,WR,C.Schilens,00-0026366,"Chaz Schilens, WR"
2011,Clyde Gates,MIA,WR,C.Gates,00-0028049,"Clyde Gates, WR"
2011,Damian Williams,TEN,WR,D.Williams,00-0027893,"Damian Williams, WR"
2011,Danario Alexander,STL,WR,D.Alexander,00-0027912,"Danario Alexander, WR"
2011,Dane Sanzenbacher,CHI,WR,D.Sanzenbacher,00-0028352,"Dane Sanzenbacher, WR"
2011,Danny Amendola,STL,WR,D.Amendola,00-0026035,"Danny Amendola, WR"
2011,Darrius Heyward-Bey,OAK,WR,D.Heyward-Bey,00-0026983,"Darrius Heyward-Bey, WR"
2011,David Anderson,WAS,WR,D.Anderson,00-0024465,"David Anderson, WR"
2011,David Nelson,BUF,WR,D.Nelson,00-0027322,"David Nelson, WR"
2011,David Reed,BAL,WR,D.Reed,00-0027755,"David Reed, WR"
2011,Davone Bess,MIA,WR,D.Bess,00-0026000,"Davone Bess, WR"
2011,Deion Branch,NE,WR,D.Branch,00-0021192,"Deion Branch, WR"
2011,DeMarco Sampson,ARI,WR,D.Sampson,00-0028187,"DeMarco Sampson, WR"
2011,Demaryius Thomas,DEN,WR,D.Thomas,00-0027874,"Demaryius Thomas, WR"
2011,Denarius Moore,OAK,WR,D.Moore,00-0028086,"Denarius Moore, WR"
2011,Deon Butler,SEA,WR,D.Butler,00-0027063,"Deon Butler, WR"
2011,Derek Hagan,BUF,WR,D.Hagan,00-0024297,"Derek Hagan, WR"
2011,Derrick Mason,HOU,WR,D.Mason,00-0010500,"Derrick Mason, WR"
2011,DeSean Jackson,PHI,WR,D.Jackson,00-0026189,"DeSean Jackson, WR"
2011,Devery Henderson,NO,WR,D.Henderson,00-0022929,"Devery Henderson, WR"
2011,Devin Aromashodu,MIN,WR,D.Aromashodu,00-0024447,"Devin Aromashodu, WR"
2011,Devin Hester,CHI,WR,D.Hester,00-0024272,"Devin Hester, WR"
2011,Devin Thomas,NYG,WR,D.Thomas,00-0026174,"Devin Thomas, WR"
2011,Dez Bryant,DAL,WR,D.Bryant,00-0027902,"Dez Bryant, WR"
2011,Dezmon Briscoe,TB,WR,D.Briscoe,00-0027789,"Dezmon Briscoe, WR"
2011,Domenik Hixon,NYG,WR,D.Hixon,00-0024345,"Domenik Hixon, WR"
2011,Donald Driver,GB,WR,D.Driver,00-0004541,"Donald Driver, WR"
2011,Donald Jones,BUF,WR,D.Jones,00-0027518,"Donald Jones, WR"
2011,Donnie Avery,TEN,WR,D.Avery,00-0026173,"Donnie Avery, WR"
2011,Donte' Stallworth,WAS,WR,D.Stallworth,00-0021147,"Donte' Stallworth, WR"
2011,Doug Baldwin,SEA,WR,D.Baldwin,00-0028434,"Doug Baldwin, WR"
2011,Dwayne Bowe,KC,WR,D.Bowe,00-0025410,"Dwayne Bowe, WR"
2011,Earl Bennett,CHI,WR,E.Bennett,00-0026210,"Earl Bennett, WR"
2011,Early Doucet,ARI,WR,E.Doucet,00-0026221,"Early Doucet, WR"
2011,Eddie Royal,DEN,WR,E.Royal,00-0026182,"Eddie Royal, WR"
2011,Emmanuel Arceneaux,MIN,WR,E.Arceneaux,00-0027920,"Emmanuel Arceneaux, WR"
2011,Emmanuel Sanders,PIT,WR,E.Sanders,00-0027685,"Emmanuel Sanders, WR"
2011,Eric Decker,DEN,WR,E.Decker,00-0027690,"Eric Decker, WR"
2011,Eric Weems,ATL,WR,E.Weems,00-0024535,"Eric Weems, WR"
2011,Golden Tate,SEA,WR,G.Tate,00-0027891,"Golden Tate, WR"
2011,Greg Camarillo,MIN,WR,G.Camarillo,00-0023408,"Greg Camarillo, WR"
2011,Greg Jennings,GB,WR,G.Jennings,00-0024267,"Greg Jennings, WR"
2011,Greg Little,CLE,WR,G.Little,00-0027997,"Greg Little, WR"
2011,Greg Salas,STL,WR,G.Salas,00-0028050,"Greg Salas, WR"
2011,Hakeem Nicks,NYG,WR,H.Nicks,00-0027005,"Hakeem Nicks, WR"
2011,Harry Douglas,ATL,WR,H.Douglas,00-0026224,"Harry Douglas, WR"
2011,Hines Ward,PIT,WR,H.Ward,00-0017162,"Hines Ward, WR"
2011,Jabar Gaffney,WAS,WR,J.Gaffney,00-0021163,"Jabar Gaffney, WR"
2011,Jacoby Ford,OAK,WR,J.Ford,00-0027709,"Jacoby Ford, WR"
2011,Jacoby Jones,HOU,WR,J.Jones,00-0025460,"Jacoby Jones, WR"
2011,James Jones,GB,WR,J.Jones,00-0025465,"James Jones, WR"
2011,Jarett Dillard,JAC,WR,J.Dillard,00-0027105,"Jarett Dillard, WR"
2011,Jason Avant,PHI,WR,J.Avant,00-0024324,"Jason Avant, WR"
2011,Jason Hill,JAC,WR,J.Hill,00-0025463,"Jason Hill, WR"
2011,Jeff Maehl,HOU,WR,J.Maehl,00-0028543,"Jeff Maehl, WR"
2011,Jeremy Horne,KC,WR,J.Horne,00-0027308,"Jeremy Horne, WR"
2011,Jeremy Kerley,NYJ,WR,J.Kerley,00-0028091,"Jeremy Kerley, WR"
2011,Jeremy Maclin,PHI,WR,J.Maclin,00-0026995,"Jeremy Maclin, WR"
2011,Jerheme Urban,KC,WR,J.Urban,00-0021647,"Jerheme Urban, WR"
2011,Jerome Simpson,CIN,WR,J.Simpson,00-0026186,"Jerome Simpson, WR"
2011,Jerrel Jernigan,NYG,WR,J.Jernigan,00-0028021,"Jerrel Jernigan, WR"
2011,Jerricho Cotchery,PIT,WR,J.Cotchery,00-0022811,"Jerricho Cotchery, WR"
2011,Jesse Holley,DAL,WR,J.Holley,00-0024609,"Jesse Holley, WR"
2011,Joe Hastings,SF,WR,J.Hastings,00-0028242,"Joe Hastings, WR"
2011,Johnny Knox,CHI,WR,J.Knox,00-0026913,"Johnny Knox, WR"
2011,Jon Baldwin,KC,WR,J.Baldwin,00-0027964,"Jon Baldwin, WR"
2011,Jordan Norwood,CLE,WR,J.Norwood,00-0026739,"Jordan Norwood, WR"
2011,Jordan Shipley,CIN,WR,J.Shipley,00-0027687,"Jordan Shipley, WR"
2011,Jordy Nelson,GB,WR,J.Nelson,00-0026176,"Jordy Nelson, WR"
2011,Josh Cribbs,CLE,WR,J.Cribbs,00-0023176,"Josh Cribbs, WR"
2011,Josh Morgan,SF,WR,J.Morgan,00-0026314,"Josh Morgan, WR"
2011,Julian Edelman,NE,WR,J.Edelman,00-0027150,"Julian Edelman, WR"
2011,Julio Jones,ATL,WR,J.Jones,00-0027944,"Julio Jones, WR"
2011,Kassim Osgood,JAC,WR,K.Osgood,00-0021570,"Kassim Osgood, WR"
2011,Keary Colbert,KC,WR,K.Colbert,00-0022726,"Keary Colbert, WR"
2011,Kenny Britt,TEN,WR,K.Britt,00-0027006,"Kenny Britt, WR"
2011,Kerry Meier,ATL,WR,K.Meier,00-0027764,"Kerry Meier, WR"
2011,Kevin Ogletree,DAL,WR,K.Ogletree,00-0026780,"Kevin Ogletree, WR"
2011,Kevin Walter,HOU,WR,K.Walter,00-0021931,"Kevin Walter, WR"
2011,Kris Durham,SEA,WR,K.Durham,00-0028045,"Kris Durham, WR"
2011,Kyle Williams,SF,WR,K.Williams,00-0027608,"Kyle Williams, WR"
2011,Lance Moore,NO,WR,L.Moore,00-0023310,"Lance Moore, WR"
2011,LaQuan Williams,BAL,WR,L.Williams,00-0028288,"LaQuan Williams, WR"
2011,Larry Fitzgerald,ARI,WR,L.Fitzgerald,00-0022921,"Larry Fitzgerald, WR"
2011,Laurent Robinson,DAL,WR,L.Robinson,00-0025462,"Laurent Robinson, WR"
2011,Lavelle Hawkins,TEN,WR,L.Hawkins,00-0026266,"Lavelle Hawkins, WR"
2011,Lee Evans,BAL,WR,L.Evans,00-0022910,"Lee Evans, WR"
2011,Legedu Naanee,CAR,WR,L.Naanee,00-0025559,"Legedu Naanee, WR"
2011,Leonard Hankerson,WAS,WR,L.Hankerson,00-0028017,"Leonard Hankerson, WR"
2011,Louis Murphy,OAK,WR,L.Murphy,00-0027089,"Louis Murphy, WR"
2011,Malcom Floyd,SD,WR,M.Floyd,00-0022414,"Malcom Floyd, WR"
2011,Marc Mariani,TEN,WR,M.Mariani,00-0027816,"Marc Mariani, WR"
2011,Mario Manningham,NYG,WR,M.Manningham,00-0026235,"Mario Manningham, WR"
2011,Mark Clayton,STL,WR,M.Clayton,00-0023457,"Mark Clayton, WR"
2011,Marques Colston,NO,WR,M.Colston,00-0024466,"Marques Colston, WR"
2011,Matt Willis,DEN,WR,M.Willis,00-0024756,"Matt Willis, WR"
2011,Maurice Stovall,DET,WR,M.Stovall,00-0024305,"Maurice Stovall, WR"
2011,Michael Clayton,NYG,WR,M.Clayton,00-0022725,"Michael Clayton, WR"
2011,Michael Crabtree,SF,WR,M.Crabtree,00-0026986,"Michael Crabtree, WR"
2011,Michael Jenkins,MIN,WR,M.Jenkins,00-0022781,"Michael Jenkins, WR"
2011,Micheal Spurlock,TB,WR,M.Spurlock,00-0023968,"Micheal Spurlock, WR"
2011,Mike Sims-Walker,JAC,WR,M.Sims-Walker,00-0025466,"Mike Sims-Walker, WR"
2011,Mike Thomas,JAC,WR,M.Thomas,00-0027076,"Mike Thomas, WR"
2011,Mike Wallace,PIT,WR,M.Wallace,00-0026901,"Mike Wallace, WR"
2011,Mike Williams,SEA,WR,M.Williams,00-0023452,"Mike Williams, WR"
2011,Mike Williams,TB,WR,M.Williams,00-0027702,"Mike Williams, WR"
2011,Miles Austin,DAL,WR,M.Austin,00-0023921,"Miles Austin, WR"
2011,Mohamed Massaquoi,CLE,WR,M.Massaquoi,00-0027026,"Mohamed Massaquoi, WR"
2011,Naaman Roosevelt,BUF,WR,N.Roosevelt,00-0027220,"Naaman Roosevelt, WR"
2011,Nate Burleson,DET,WR,N.Burleson,00-0021999,"Nate Burleson, WR"
2011,Nate Washington,TEN,WR,N.Washington,00-0023367,"Nate Washington, WR"
2011,Nick Miller,STL,WR,N.Miller,00-0026536,"Nick Miller, WR"
2011,Niles Paul,WAS,WR,N.Paul,00-0028093,"Niles Paul, WR"
2011,Patrick Crayton,SD,WR,P.Crayton,00-0022766,"Patrick Crayton, WR"
2011,Patrick Turner,NYJ,WR,P.Turner,00-0027059,"Patrick Turner, WR"
2011,Percy Harvin,MIN,WR,P.Harvin,00-0026998,"Percy Harvin, WR"
2011,Pierre Garcon,IND,WR,P.Garcon,00-0026345,"Pierre Garcon, WR"
2011,Plaxico Burress,NYJ,WR,P.Burress,00-0019642,"Plaxico Burress, WR"
2011,Preston Parker,TB,WR,P.Parker,00-0027450,"Preston Parker, WR"
2011,Ramses Barden,NYG,WR,R.Barden,00-0026902,"Ramses Barden, WR"
2011,Randall Cobb,GB,WR,R.Cobb,00-0028002,"Randall Cobb, WR"
2011,Rashied Davis,DET,WR,R.Davis,00-0023429,"Rashied Davis, WR"
2011,Reggie Wayne,IND,WR,R.Wayne,00-0020498,"Reggie Wayne, WR"
2011,Ricardo Lockette,SEA,WR,R.Lockette,00-0028442,"Ricardo Lockette, WR"
2011,Richard Goodman,SD,WR,R.Goodman,00-0027585,"Richard Goodman, WR"
2011,Riley Cooper,PHI,WR,R.Cooper,00-0027758,"Riley Cooper, WR"
2011,Robert Meachem,NO,WR,R.Meachem,00-0025414,"Robert Meachem, WR"
2011,Roberto Wallace,MIA,WR,R.Wallace,00-0027358,"Roberto Wallace, WR"
2011,Roddy White,ATL,WR,R.White,00-0023462,"Roddy White, WR"
2011,Roscoe Parrish,BUF,WR,R.Parrish,00-0023490,"Roscoe Parrish, WR"
2011,Roy Williams,CHI,WR,R.Williams,00-0022909,"Roy Williams, WR"
2011,Ruvell Martin,BUF,WR,R.Martin,00-0022421,"Ruvell Martin, WR"
2011,Ryan Whalen,CIN,WR,R.Whalen,00-0028105,"Ryan Whalen, WR"
2011,Sam Hurd,CHI,WR,S.Hurd,00-0023953,"Sam Hurd, WR"
2011,Sammie Stroughter,TB,WR,S.Stroughter,00-0026953,"Sammie Stroughter, WR"
2011,Santana Moss,WAS,WR,S.Moss,00-0020494,"Santana Moss, WR"
2011,Santonio Holmes,NYJ,WR,S.Holmes,00-0024240,"Santonio Holmes, WR"
2011,Seyi Ajirotutu,CAR,WR,S.Ajirotutu,00-0027581,"Seyi Ajirotutu, WR"
2011,Sidney Rice,SEA,WR,S.Rice,00-0025431,"Sidney Rice, WR"
2011,Stefan Logan,DET,WR,S.Logan,00-0026491,"Stefan Logan, WR"
2011,Stephen Burton,MIN,WR,S.Burton,00-0028174,"Stephen Burton, WR"
2011,Steve Breaston,KC,WR,S.Breaston,00-0025529,"Steve Breaston, WR"
2011,Steve Johnson,BUF,WR,S.Johnson,00-0026364,"Steve Johnson, WR"
2011,Steve Smith,CAR,WR,S.Smith,00-0020337,"Steve Smith, WR"
2011,Steve Smith,PHI,WR,S.Smith,00-0025438,"Steve Smith, WR"
2011,T.J. Houshmandzadeh,OAK,WR,T.Houshmandzadeh,00-0020438,"T.J. Houshmandzadeh, WR"
2011,Tandon Doss,BAL,WR,T.Doss,00-0028061,"Tandon Doss, WR"
2011,Taylor Price,JAC,WR,T.Price,00-0027693,"Taylor Price, WR"
2011,Ted Ginn,SF,WR,T.Ginn,00-0025396,"Ted Ginn, WR"
2011,Terrance Copper,KC,WR,T.Copper,00-0022388,"Terrance Copper, WR"
2011,Terrence Austin,WAS,WR,T.Austin,00-0027813,"Terrence Austin, WR"
2011,Tiquan Underwood,NE,WR,T.Underwood,00-0027156,"Tiquan Underwood, WR"
2011,Titus Young,DET,WR,T.Young,00-0027982,"Titus Young, WR"
2011,Torrey Smith,BAL,WR,T.Smith,00-0027996,"Torrey Smith, WR"
2011,Victor Cruz,NYG,WR,V.Cruz,00-0027265,"Victor Cruz, WR"
2011,Vincent Brown,SD,WR,V.Brown,00-0028020,"Vincent Brown, WR"
2011,Vincent Jackson,SD,WR,V.Jackson,00-0023496,"Vincent Jackson, WR"
2011,Wes Welker,NE,WR,W.Welker,00-0022427,"Wes Welker, WR"
2011,Aaron Hernandez,NE,TE,A.Hernandez,00-0027713,"Aaron Hernandez, TE"
2011,Alex Smith,CLE,TE,A.Smith,00-0023506,"Alex Smith, TE"
2011,Allen Reisner,MIN,TE,A.Reisner,00-0028267,"Allen Reisner, TE"
2011,Andrew Quarless,GB,TE,A.Quarless,00-0027753,"Andrew Quarless, TE"
2011,Anthony Becht,KC,TE,A.Becht,00-0019457,"Anthony Becht, TE"
2011,Anthony Fasano,MIA,TE,A.Fasano,00-0024268,"Anthony Fasano, TE"
2011,Anthony Hill,IND,TE,A.Hill,00-0026908,"Anthony Hill, TE"
2011,Anthony McCoy,SEA,TE,A.McCoy,00-0027783,"Anthony McCoy, TE"
2011,Antonio Gates,SD,TE,A.Gates,00-0021547,"Antonio Gates, TE"
2011,Bear Pascoe,NYG,TE,B.Pascoe,00-0026931,"Bear Pascoe, TE"
2011,Benjamin Watson,CLE,TE,B.Watson,00-0022943,"Benjamin Watson, TE"
2011,Billy Bajema,STL,TE,B.Bajema,00-0023679,"Billy Bajema, TE"
2011,Brandon Myers,OAK,TE,B.Myers,00-0027135,"Brandon Myers, TE"
2011,Brandon Pettigrew,DET,TE,B.Pettigrew,00-0026996,"Brandon Pettigrew, TE"
2011,Brent Celek,PHI,TE,B.Celek,00-0025549,"Brent Celek, TE"
2011,Brody Eldridge,IND,TE,B.Eldridge,00-0027761,"Brody Eldridge, TE"
2011,Cameron Morrah,SEA,TE,C.Morrah,00-0026963,"Cameron Morrah, TE"
2011,Chris Cooley,WAS,TE,C.Cooley,00-0022738,"Chris Cooley, TE"
2011,Clay Harbor,PHI,TE,C.Harbor,00-0027725,"Clay Harbor, TE"
2011,Colin Cloherty,JAC,TE,C.Cloherty,00-0026669,"Colin Cloherty, TE"
2011,Colin Cochart,CIN,TE,C.Cochart,00-0028550,"Colin Cochart, TE"
2011,Collin Franklin,TB,TE,C.Franklin,00-0028295,"Collin Franklin, TE"
2011,Craig Stevens,TEN,TE,C.Stevens,00-0026225,"Craig Stevens, TE"
2011,D.J. Williams,GB,TE,D.Williams,00-0028079,"D.J. Williams, TE"
2011,Dallas Clark,IND,TE,D.Clark,00-0022165,"Dallas Clark, TE"
2011,Daniel Fells,DEN,TE,D.Fells,00-0023752,"Daniel Fells, TE"
2011,Daniel Graham,TEN,TE,D.Graham,00-0021154,"Daniel Graham, TE"
2011,Dante Rosario,DEN,TE,D.Rosario,00-0025542,"Dante Rosario, TE"
2011,David Ausberry,OAK,TE,D.Ausberry,00-0028179,"David Ausberry, TE"
2011,David Johnson,PIT,TE,D.Johnson,00-0026957,"David Johnson, TE"
2011,David Thomas,NO,TE,D.Thomas,00-0024301,"David Thomas, TE"
2011,Delanie Walker,SF,TE,D.Walker,00-0024389,"Delanie Walker, TE"
2011,Dennis Pitta,BAL,TE,D.Pitta,00-0027714,"Dennis Pitta, TE"
2011,Dominique Byrd,WAS,TE,D.Byrd,00-0024308,"Dominique Byrd, TE"
2011,Donald Lee,CIN,TE,D.Lee,00-0021929,"Donald Lee, TE"
2011,Dustin Keller,NYJ,TE,D.Keller,00-0026170,"Dustin Keller, TE"
2011,Ed Dickson,BAL,TE,E.Dickson,00-0027675,"Ed Dickson, TE"
2011,Evan Moore,CLE,TE,E.Moore,00-0026123,"Evan Moore, TE"
2011,Fred Davis,WAS,TE,F.Davis,00-0026188,"Fred Davis, TE"
2011,Garrett Graham,HOU,TE,G.Graham,00-0027718,"Garrett Graham, TE"
2011,Greg Olsen,CAR,TE,G.Olsen,00-0025418,"Greg Olsen, TE"
2011,Heath Miller,PIT,TE,H.Miller,00-0023465,"Heath Miller, TE"
2011,Jacob Tamme,IND,TE,J.Tamme,00-0026267,"Jacob Tamme, TE"
2011,Jake Ballard,NYG,TE,J.Ballard,00-0027259,"Jake Ballard, TE"
2011,Jake O'Connell,KC,TE,J.O'Connell,00-0027154,"Jake O'Connell, TE"
2011,James Casey,HOU,TE,J.Casey,00-0027109,"James Casey, TE"
2011,Jared Cook,TEN,TE,J.Cook,00-0027061,"Jared Cook, TE"
2011,Jason Witten,DAL,TE,J.Witten,00-0022127,"Jason Witten, TE"
2011,Jeff Cumberland,NYJ,TE,J.Cumberland,00-0027321,"Jeff Cumberland, TE"
2011,Jeff King,ARI,TE,J.King,00-0024369,"Jeff King, TE"
2011,Jeremy Shockey,CAR,TE,J.Shockey,00-0021148,"Jeremy Shockey, TE"
2011,Jermaine Gresham,CIN,TE,J.Gresham,00-0027873,"Jermaine Gresham, TE"
2011,Jermichael Finley,GB,TE,J.Finley,00-0026231,"Jermichael Finley, TE"
2011,Jeron Mastrud,MIA,TE,J.Mastrud,00-0027445,"Jeron Mastrud, TE"
2011,Jim Dray,ARI,TE,J.Dray,00-0027825,"Jim Dray, TE"
2011,Jimmy Graham,NO,TE,J.Graham,00-0027696,"Jimmy Graham, TE"
2011,Jimmy Kleinsasser,MIN,TE,J.Kleinsasser,00-0009323,"Jimmy Kleinsasser, TE"
2011,Joel Dreessen,HOU,TE,J.Dreessen,00-0023630,"Joel Dreessen, TE"
2011,John Gilmore,NO,TE,J.Gilmore,00-0021304,"John Gilmore, TE"
2011,John Phillips,DAL,TE,J.Phillips,00-0027139,"John Phillips, TE"
2011,Jordan Cameron,CLE,TE,J.Cameron,00-0028040,"Jordan Cameron, TE"
2011,Josh Baker,NYJ,TE,J.Baker,00-0028291,"Josh Baker, TE"
2011,Julius Thomas,DEN,TE,J.Thomas,00-0028067,"Julius Thomas, TE"
2011,Justin Peelle,SF,TE,J.Peelle,00-0021227,"Justin Peelle, TE"
2011,Kellen Davis,CHI,TE,K.Davis,00-0026298,"Kellen Davis, TE"
2011,Kellen Winslow,TB,TE,K.Winslow,00-0022922,"Kellen Winslow, TE"
2011,Kevin Boss,OAK,TE,K.Boss,00-0025540,"Kevin Boss, TE"
2011,Kevin Brock,BUF,TE,K.Brock,00-0026699,"Kevin Brock, TE"
2011,Kory Sperry,SD,TE,K.Sperry,00-0026757,"Kory Sperry, TE"
2011,Kyle Rudolph,MIN,TE,K.Rudolph,00-0027981,"Kyle Rudolph, TE"
2011,Lance Kendricks,STL,TE,L.Kendricks,00-0027985,"Lance Kendricks, TE"
2011,Lee Smith,BUF,TE,L.Smith,00-0028097,"Lee Smith, TE"
2011,Leonard Pope,KC,TE,L.Pope,00-0024287,"Leonard Pope, TE"
2011,Logan Paulsen,WAS,TE,L.Paulsen,00-0027215,"Logan Paulsen, TE"
2011,Luke Stocker,TB,TE,L.Stocker,00-0028042,"Luke Stocker, TE"
2011,Marcedes Lewis,JAC,TE,M.Lewis,00-0024243,"Marcedes Lewis, TE"
2011,Martellus Bennett,DAL,TE,M.Bennett,00-0026201,"Martellus Bennett, TE"
2011,Martin Rucker,JAC,TE,M.Rucker,00-0026251,"Martin Rucker, TE"
2011,Matt Spaeth,CHI,TE,M.Spaeth,00-0025464,"Matt Spaeth, TE"
2011,Matthew Mulligan,NYJ,TE,M.Mulligan,00-0026008,"Matthew Mulligan, TE"
2011,Michael Hoomanawanui,STL,TE,M.Hoomanawanui,00-0027732,"Michael Hoomanawanui, TE"
2011,Michael Palmer,ATL,TE,M.Palmer,00-0027202,"Michael Palmer, TE"
2011,Mike Caussin,BUF,TE,M.Caussin,00-0027500,"Mike Caussin, TE"
2011,Mike Higgins,NO,TE,M.Higgins,00-0028522,"Mike Higgins, TE"
2011,Mike Sellers,WAS,TE,M.Sellers,00-0014655,"Mike Sellers, TE"
2011,Owen Daniels,HOU,TE,O.Daniels,00-0024313,"Owen Daniels, TE"
2011,Randy McMichael,SD,TE,R.McMichael,00-0021236,"Randy McMichael, TE"
2011,Reggie Kelly,ATL,TE,R.Kelly,00-0009119,"Reggie Kelly, TE"
2011,Richard Gordon,OAK,TE,R.Gordon,00-0028119,"Richard Gordon, TE"
2011,Richie Brockel,CAR,TE,R.Brockel,00-0027583,"Richie Brockel, TE"
2011,Rob Gronkowski,NE,TE,R.Gronkowski,00-0027656,"Rob Gronkowski, TE"
2011,Rob Housler,ARI,TE,R.Housler,00-0028007,"Rob Housler, TE"
2011,Ryan Taylor,GB,TE,R.Taylor,00-0028156,"Ryan Taylor, TE"
